Date,Units Sold
30-04-2022,12
30-04-2022,322
01-05-2022,0
01-05-2022,115
01-05-2022,7
01-05-2022,7
01-05-2022,103
01-05-2022,62
01-05-2022,38
01-05-2022,129
01-05-2022,34
01-05-2022,17
01-05-2022,157
01-05-2022,280
01-05-2022,153
01-05-2022,22
01-05-2022,297
01-05-2022,37
01-05-2022,32
01-05-2022,281
01-05-2022,34
01-05-2022,125
01-05-2022,1
01-05-2022,173
01-05-2022,344
01-05-2022,228
01-05-2022,303
01-05-2022,351
01-05-2022,55
01-05-2022,39
01-05-2022,288
01-05-2022,415
01-05-2022,157
01-05-2022,28
01-05-2022,73
01-05-2022,84
01-05-2022,65
01-05-2022,146
01-05-2022,48
01-05-2022,241
01-05-2022,41
01-05-2022,253
01-05-2022,61
01-05-2022,29
01-05-2022,282
01-05-2022,157
01-05-2022,80
01-05-2022,353
01-05-2022,242
01-05-2022,29
01-05-2022,33
01-05-2022,91
01-05-2022,89
01-05-2022,37
01-05-2022,71
01-05-2022,216
01-05-2022,208
01-05-2022,108
01-05-2022,150
01-05-2022,34
01-05-2022,369
01-05-2022,277
01-05-2022,82
01-05-2022,56
01-05-2022,139
01-05-2022,99
01-05-2022,107
01-05-2022,328
01-05-2022,466
01-05-2022,49
01-05-2022,50
01-05-2022,43
01-05-2022,183
01-05-2022,173
01-05-2022,17
01-05-2022,400
01-05-2022,21
01-05-2022,63
01-05-2022,35
01-05-2022,29
01-05-2022,85
01-05-2022,4
01-05-2022,10
01-05-2022,224
01-05-2022,2
01-05-2022,124
01-05-2022,116
01-05-2022,61
01-05-2022,28
01-05-2022,97
01-05-2022,15
01-05-2022,78
01-05-2022,354
01-05-2022,20
01-05-2022,76
01-05-2022,295
01-05-2022,389
01-05-2022,8
01-05-2022,199
01-05-2022,28
01-05-2022,132
01-05-2022,63
02-05-2022,1
02-05-2022,12
02-05-2022,311
02-05-2022,165
02-05-2022,11
02-05-2022,86
02-05-2022,134
02-05-2022,55
02-05-2022,111
02-05-2022,77
02-05-2022,18
02-05-2022,57
02-05-2022,183
02-05-2022,157
02-05-2022,33
02-05-2022,40
02-05-2022,9
02-05-2022,89
02-05-2022,104
02-05-2022,135
02-05-2022,113
02-05-2022,299
02-05-2022,87
02-05-2022,73
02-05-2022,164
02-05-2022,243
02-05-2022,44
02-05-2022,70
02-05-2022,276
02-05-2022,17
02-05-2022,145
02-05-2022,60
02-05-2022,40
02-05-2022,302
02-05-2022,52
02-05-2022,26
02-05-2022,36
02-05-2022,14
02-05-2022,20
02-05-2022,265
02-05-2022,12
02-05-2022,120
02-05-2022,101
02-05-2022,18
02-05-2022,257
02-05-2022,11
02-05-2022,2
02-05-2022,46
02-05-2022,195
02-05-2022,238
02-05-2022,18
02-05-2022,114
02-05-2022,129
02-05-2022,70
02-05-2022,68
02-05-2022,50
02-05-2022,305
02-05-2022,4
02-05-2022,113
02-05-2022,75
02-05-2022,112
02-05-2022,2
02-05-2022,186
02-05-2022,60
02-05-2022,115
02-05-2022,69
02-05-2022,20
02-05-2022,44
02-05-2022,214
02-05-2022,193
02-05-2022,56
02-05-2022,129
02-05-2022,129
02-05-2022,252
02-05-2022,210
02-05-2022,173
02-05-2022,31
02-05-2022,31
02-05-2022,64
02-05-2022,153
02-05-2022,117
02-05-2022,19
02-05-2022,11
02-05-2022,64
02-05-2022,120
02-05-2022,250
02-05-2022,76
02-05-2022,163
02-05-2022,241
02-05-2022,231
02-05-2022,58
02-05-2022,126
02-05-2022,10
02-05-2022,40
02-05-2022,10
02-05-2022,180
02-05-2022,324
02-05-2022,79
02-05-2022,254
02-05-2022,51
03-05-2022,18
03-05-2022,60
03-05-2022,334
03-05-2022,428
03-05-2022,6
03-05-2022,29
03-05-2022,22
03-05-2022,6
03-05-2022,107
03-05-2022,128
03-05-2022,51
03-05-2022,86
03-05-2022,72
03-05-2022,50
03-05-2022,314
03-05-2022,189
03-05-2022,11
03-05-2022,124
03-05-2022,91
03-05-2022,318
03-05-2022,89
03-05-2022,430
03-05-2022,30
03-05-2022,10
03-05-2022,39
03-05-2022,137
03-05-2022,22
03-05-2022,67
03-05-2022,61
03-05-2022,55
03-05-2022,220
03-05-2022,98
03-05-2022,13
03-05-2022,334
03-05-2022,150
03-05-2022,373
03-05-2022,111
03-05-2022,143
03-05-2022,1
03-05-2022,55
03-05-2022,3
03-05-2022,35
03-05-2022,71
03-05-2022,160
03-05-2022,246
03-05-2022,22
03-05-2022,149
03-05-2022,82
03-05-2022,169
03-05-2022,226
03-05-2022,356
03-05-2022,282
03-05-2022,150
03-05-2022,225
03-05-2022,336
03-05-2022,6
03-05-2022,2
03-05-2022,70
03-05-2022,233
03-05-2022,126
03-05-2022,221
03-05-2022,424
03-05-2022,36
03-05-2022,194
03-05-2022,86
03-05-2022,145
03-05-2022,131
03-05-2022,429
03-05-2022,259
03-05-2022,165
03-05-2022,81
03-05-2022,341
03-05-2022,37
03-05-2022,24
03-05-2022,122
03-05-2022,68
03-05-2022,16
03-05-2022,247
03-05-2022,183
03-05-2022,294
03-05-2022,362
03-05-2022,189
03-05-2022,24
03-05-2022,98
03-05-2022,55
03-05-2022,3
03-05-2022,36
03-05-2022,66
03-05-2022,238
03-05-2022,251
03-05-2022,23
03-05-2022,104
03-05-2022,57
03-05-2022,73
03-05-2022,12
03-05-2022,85
03-05-2022,363
03-05-2022,210
03-05-2022,222
03-05-2022,174
04-05-2022,127
04-05-2022,109
04-05-2022,13
04-05-2022,215
04-05-2022,152
04-05-2022,306
04-05-2022,1
04-05-2022,66
04-05-2022,20
04-05-2022,298
04-05-2022,137
04-05-2022,21
04-05-2022,218
04-05-2022,70
04-05-2022,52
04-05-2022,50
04-05-2022,3
04-05-2022,360
04-05-2022,35
04-05-2022,182
04-05-2022,0
04-05-2022,12
04-05-2022,110
04-05-2022,80
04-05-2022,186
04-05-2022,13
04-05-2022,4
04-05-2022,168
04-05-2022,357
04-05-2022,428
04-05-2022,19
04-05-2022,181
04-05-2022,13
04-05-2022,31
04-05-2022,127
04-05-2022,53
04-05-2022,188
04-05-2022,210
04-05-2022,76
04-05-2022,220
04-05-2022,35
04-05-2022,420
04-05-2022,63
04-05-2022,188
04-05-2022,48
04-05-2022,61
04-05-2022,352
04-05-2022,37
04-05-2022,60
04-05-2022,28
04-05-2022,1
04-05-2022,70
04-05-2022,65
04-05-2022,369
04-05-2022,261
04-05-2022,262
04-05-2022,23
04-05-2022,66
04-05-2022,178
04-05-2022,209
04-05-2022,63
04-05-2022,109
04-05-2022,188
04-05-2022,30
04-05-2022,247
04-05-2022,53
04-05-2022,137
04-05-2022,393
04-05-2022,57
04-05-2022,1
04-05-2022,184
04-05-2022,10
04-05-2022,399
04-05-2022,16
04-05-2022,39
04-05-2022,67
04-05-2022,250
04-05-2022,180
04-05-2022,52
04-05-2022,221
04-05-2022,33
04-05-2022,66
04-05-2022,147
04-05-2022,71
04-05-2022,61
04-05-2022,176
04-05-2022,358
04-05-2022,87
04-05-2022,36
04-05-2022,206
04-05-2022,38
04-05-2022,176
04-05-2022,26
04-05-2022,112
04-05-2022,205
04-05-2022,84
04-05-2022,166
04-05-2022,117
04-05-2022,181
04-05-2022,10
05-05-2022,49
05-05-2022,116
05-05-2022,67
05-05-2022,9
05-05-2022,148
05-05-2022,66
05-05-2022,132
05-05-2022,107
05-05-2022,198
05-05-2022,97
05-05-2022,161
05-05-2022,34
05-05-2022,72
05-05-2022,26
05-05-2022,30
05-05-2022,43
05-05-2022,23
05-05-2022,187
05-05-2022,289
05-05-2022,361
05-05-2022,137
05-05-2022,163
05-05-2022,38
05-05-2022,32
05-05-2022,41
05-05-2022,87
05-05-2022,113
05-05-2022,291
05-05-2022,115
05-05-2022,17
05-05-2022,201
05-05-2022,241
05-05-2022,98
05-05-2022,0
05-05-2022,113
05-05-2022,200
05-05-2022,183
05-05-2022,313
05-05-2022,90
05-05-2022,124
05-05-2022,41
05-05-2022,293
05-05-2022,83
05-05-2022,45
05-05-2022,75
05-05-2022,42
05-05-2022,85
05-05-2022,7
05-05-2022,314
05-05-2022,50
05-05-2022,60
05-05-2022,115
05-05-2022,141
05-05-2022,174
05-05-2022,215
05-05-2022,294
05-05-2022,136
05-05-2022,37
05-05-2022,51
05-05-2022,54
05-05-2022,202
05-05-2022,45
05-05-2022,147
05-05-2022,271
05-05-2022,296
05-05-2022,92
05-05-2022,159
05-05-2022,84
05-05-2022,100
05-05-2022,174
05-05-2022,300
05-05-2022,48
05-05-2022,164
05-05-2022,63
05-05-2022,55
05-05-2022,40
05-05-2022,82
05-05-2022,348
05-05-2022,80
05-05-2022,29
05-05-2022,306
05-05-2022,53
05-05-2022,422
05-05-2022,373
05-05-2022,22
05-05-2022,146
05-05-2022,2
05-05-2022,61
05-05-2022,76
05-05-2022,102
05-05-2022,93
05-05-2022,87
05-05-2022,343
05-05-2022,56
05-05-2022,1
05-05-2022,147
05-05-2022,213
05-05-2022,208
05-05-2022,321
05-05-2022,53
06-05-2022,26
06-05-2022,102
06-05-2022,156
06-05-2022,22
06-05-2022,390
06-05-2022,334
06-05-2022,198
06-05-2022,122
06-05-2022,39
06-05-2022,89
06-05-2022,228
06-05-2022,179
06-05-2022,79
06-05-2022,249
06-05-2022,268
06-05-2022,38
06-05-2022,105
06-05-2022,169
06-05-2022,56
06-05-2022,32
06-05-2022,327
06-05-2022,86
06-05-2022,282
06-05-2022,389
06-05-2022,37
06-05-2022,189
06-05-2022,271
06-05-2022,324
06-05-2022,288
06-05-2022,118
06-05-2022,47
06-05-2022,38
06-05-2022,197
06-05-2022,87
06-05-2022,116
06-05-2022,204
06-05-2022,228
06-05-2022,276
06-05-2022,241
06-05-2022,17
06-05-2022,107
06-05-2022,52
06-05-2022,171
06-05-2022,66
06-05-2022,217
06-05-2022,25
06-05-2022,326
06-05-2022,45
06-05-2022,42
06-05-2022,25
06-05-2022,7
06-05-2022,255
06-05-2022,52
06-05-2022,5
06-05-2022,113
06-05-2022,466
06-05-2022,336
06-05-2022,28
06-05-2022,80
06-05-2022,147
06-05-2022,4
06-05-2022,71
06-05-2022,205
06-05-2022,139
06-05-2022,26
06-05-2022,98
06-05-2022,110
06-05-2022,5
06-05-2022,367
06-05-2022,15
06-05-2022,85
06-05-2022,250
06-05-2022,99
06-05-2022,46
06-05-2022,79
06-05-2022,57
06-05-2022,205
06-05-2022,131
06-05-2022,24
06-05-2022,76
06-05-2022,101
06-05-2022,320
06-05-2022,62
06-05-2022,169
06-05-2022,157
06-05-2022,25
06-05-2022,56
06-05-2022,38
06-05-2022,308
06-05-2022,274
06-05-2022,312
06-05-2022,86
06-05-2022,27
06-05-2022,132
06-05-2022,47
06-05-2022,278
06-05-2022,74
06-05-2022,211
06-05-2022,64
06-05-2022,243
07-05-2022,39
07-05-2022,118
07-05-2022,86
07-05-2022,56
07-05-2022,313
07-05-2022,13
07-05-2022,270
07-05-2022,86
07-05-2022,430
07-05-2022,155
07-05-2022,80
07-05-2022,70
07-05-2022,56
07-05-2022,60
07-05-2022,194
07-05-2022,287
07-05-2022,23
07-05-2022,9
07-05-2022,200
07-05-2022,36
07-05-2022,90
07-05-2022,40
07-05-2022,2
07-05-2022,40
07-05-2022,72
07-05-2022,17
07-05-2022,80
07-05-2022,211
07-05-2022,246
07-05-2022,346
07-05-2022,267
07-05-2022,141
07-05-2022,94
07-05-2022,47
07-05-2022,324
07-05-2022,132
07-05-2022,23
07-05-2022,237
07-05-2022,41
07-05-2022,109
07-05-2022,72
07-05-2022,12
07-05-2022,405
07-05-2022,298
07-05-2022,301
07-05-2022,393
07-05-2022,55
07-05-2022,89
07-05-2022,222
07-05-2022,201
07-05-2022,228
07-05-2022,343
07-05-2022,103
07-05-2022,223
07-05-2022,176
07-05-2022,77
07-05-2022,27
07-05-2022,378
07-05-2022,173
07-05-2022,145
07-05-2022,53
07-05-2022,3
07-05-2022,86
07-05-2022,32
07-05-2022,107
07-05-2022,215
07-05-2022,10
07-05-2022,106
07-05-2022,248
07-05-2022,34
07-05-2022,8
07-05-2022,206
07-05-2022,74
07-05-2022,62
07-05-2022,98
07-05-2022,2
07-05-2022,253
07-05-2022,31
07-05-2022,8
07-05-2022,170
07-05-2022,266
07-05-2022,134
07-05-2022,13
07-05-2022,149
07-05-2022,56
07-05-2022,98
07-05-2022,269
07-05-2022,275
07-05-2022,267
07-05-2022,78
07-05-2022,0
07-05-2022,142
07-05-2022,89
07-05-2022,165
07-05-2022,317
07-05-2022,232
07-05-2022,88
07-05-2022,223
07-05-2022,2
07-05-2022,191
08-05-2022,6
08-05-2022,141
08-05-2022,46
08-05-2022,5
08-05-2022,22
08-05-2022,400
08-05-2022,88
08-05-2022,51
08-05-2022,317
08-05-2022,79
08-05-2022,263
08-05-2022,140
08-05-2022,192
08-05-2022,266
08-05-2022,53
08-05-2022,218
08-05-2022,100
08-05-2022,6
08-05-2022,257
08-05-2022,394
08-05-2022,310
08-05-2022,77
08-05-2022,62
08-05-2022,277
08-05-2022,200
08-05-2022,136
08-05-2022,82
08-05-2022,79
08-05-2022,95
08-05-2022,60
08-05-2022,28
08-05-2022,245
08-05-2022,205
08-05-2022,250
08-05-2022,74
08-05-2022,43
08-05-2022,167
08-05-2022,3
08-05-2022,275
08-05-2022,69
08-05-2022,29
08-05-2022,0
08-05-2022,258
08-05-2022,332
08-05-2022,108
08-05-2022,70
08-05-2022,469
08-05-2022,117
08-05-2022,217
08-05-2022,154
08-05-2022,316
08-05-2022,137
08-05-2022,318
08-05-2022,119
08-05-2022,337
08-05-2022,243
08-05-2022,83
08-05-2022,45
08-05-2022,194
08-05-2022,245
08-05-2022,47
08-05-2022,210
08-05-2022,283
08-05-2022,84
08-05-2022,335
08-05-2022,339
08-05-2022,26
08-05-2022,295
08-05-2022,81
08-05-2022,166
08-05-2022,246
08-05-2022,111
08-05-2022,315
08-05-2022,196
08-05-2022,345
08-05-2022,77
08-05-2022,55
08-05-2022,108
08-05-2022,218
08-05-2022,14
08-05-2022,88
08-05-2022,183
08-05-2022,409
08-05-2022,40
08-05-2022,226
08-05-2022,343
08-05-2022,29
08-05-2022,112
08-05-2022,68
08-05-2022,20
08-05-2022,277
08-05-2022,31
08-05-2022,21
08-05-2022,99
08-05-2022,4
08-05-2022,343
08-05-2022,15
08-05-2022,128
08-05-2022,10
08-05-2022,206
09-05-2022,173
09-05-2022,189
09-05-2022,114
09-05-2022,318
09-05-2022,20
09-05-2022,289
09-05-2022,193
09-05-2022,112
09-05-2022,179
09-05-2022,72
09-05-2022,77
09-05-2022,47
09-05-2022,112
09-05-2022,113
09-05-2022,267
09-05-2022,248
09-05-2022,126
09-05-2022,44
09-05-2022,74
09-05-2022,210
09-05-2022,46
09-05-2022,17
09-05-2022,19
09-05-2022,39
09-05-2022,219
09-05-2022,46
09-05-2022,338
09-05-2022,102
09-05-2022,37
09-05-2022,99
09-05-2022,429
09-05-2022,85
09-05-2022,13
09-05-2022,90
09-05-2022,158
09-05-2022,244
09-05-2022,100
09-05-2022,186
09-05-2022,86
09-05-2022,160
09-05-2022,84
09-05-2022,144
09-05-2022,31
09-05-2022,64
09-05-2022,134
09-05-2022,46
09-05-2022,215
09-05-2022,46
09-05-2022,180
09-05-2022,189
09-05-2022,16
09-05-2022,272
09-05-2022,33
09-05-2022,32
09-05-2022,287
09-05-2022,134
09-05-2022,46
09-05-2022,7
09-05-2022,340
09-05-2022,18
09-05-2022,72
09-05-2022,35
09-05-2022,36
09-05-2022,215
09-05-2022,142
09-05-2022,128
09-05-2022,160
09-05-2022,400
09-05-2022,36
09-05-2022,30
09-05-2022,62
09-05-2022,389
09-05-2022,77
09-05-2022,232
09-05-2022,402
09-05-2022,21
09-05-2022,187
09-05-2022,11
09-05-2022,43
09-05-2022,244
09-05-2022,34
09-05-2022,254
09-05-2022,29
09-05-2022,20
09-05-2022,9
09-05-2022,17
09-05-2022,109
09-05-2022,134
09-05-2022,70
09-05-2022,154
09-05-2022,14
09-05-2022,426
09-05-2022,339
09-05-2022,366
09-05-2022,125
09-05-2022,160
09-05-2022,3
09-05-2022,22
09-05-2022,24
09-05-2022,59
10-05-2022,19
10-05-2022,51
10-05-2022,273
10-05-2022,163
10-05-2022,144
10-05-2022,178
10-05-2022,67
10-05-2022,164
10-05-2022,30
10-05-2022,113
10-05-2022,7
10-05-2022,48
10-05-2022,259
10-05-2022,217
10-05-2022,74
10-05-2022,329
10-05-2022,68
10-05-2022,275
10-05-2022,339
10-05-2022,82
10-05-2022,103
10-05-2022,34
10-05-2022,194
10-05-2022,48
10-05-2022,196
10-05-2022,307
10-05-2022,45
10-05-2022,156
10-05-2022,16
10-05-2022,10
10-05-2022,27
10-05-2022,87
10-05-2022,174
10-05-2022,48
10-05-2022,205
10-05-2022,196
10-05-2022,169
10-05-2022,29
10-05-2022,93
10-05-2022,37
10-05-2022,118
10-05-2022,130
10-05-2022,4
10-05-2022,74
10-05-2022,36
10-05-2022,109
10-05-2022,253
10-05-2022,129
10-05-2022,143
10-05-2022,351
10-05-2022,41
10-05-2022,134
10-05-2022,56
10-05-2022,28
10-05-2022,88
10-05-2022,92
10-05-2022,140
10-05-2022,91
10-05-2022,207
10-05-2022,72
10-05-2022,44
10-05-2022,119
10-05-2022,26
10-05-2022,100
10-05-2022,182
10-05-2022,132
10-05-2022,13
10-05-2022,160
10-05-2022,159
10-05-2022,433
10-05-2022,68
10-05-2022,12
10-05-2022,123
10-05-2022,284
10-05-2022,186
10-05-2022,308
10-05-2022,145
10-05-2022,52
10-05-2022,2
10-05-2022,307
10-05-2022,230
10-05-2022,8
10-05-2022,171
10-05-2022,268
10-05-2022,33
10-05-2022,302
10-05-2022,9
10-05-2022,139
10-05-2022,90
10-05-2022,75
10-05-2022,49
10-05-2022,90
10-05-2022,259
10-05-2022,46
10-05-2022,365
10-05-2022,44
10-05-2022,170
10-05-2022,117
10-05-2022,123
10-05-2022,111
11-05-2022,19
11-05-2022,214
11-05-2022,5
11-05-2022,42
11-05-2022,39
11-05-2022,25
11-05-2022,78
11-05-2022,211
11-05-2022,392
11-05-2022,108
11-05-2022,31
11-05-2022,44
11-05-2022,127
11-05-2022,74
11-05-2022,42
11-05-2022,95
11-05-2022,306
11-05-2022,205
11-05-2022,85
11-05-2022,156
11-05-2022,62
11-05-2022,9
11-05-2022,122
11-05-2022,194
11-05-2022,273
11-05-2022,70
11-05-2022,115
11-05-2022,100
11-05-2022,104
11-05-2022,101
11-05-2022,70
11-05-2022,6
11-05-2022,11
11-05-2022,184
11-05-2022,394
11-05-2022,349
11-05-2022,19
11-05-2022,69
11-05-2022,157
11-05-2022,4
11-05-2022,154
11-05-2022,76
11-05-2022,262
11-05-2022,138
11-05-2022,95
11-05-2022,194
11-05-2022,49
11-05-2022,141
11-05-2022,39
11-05-2022,77
11-05-2022,120
11-05-2022,218
11-05-2022,253
11-05-2022,71
11-05-2022,192
11-05-2022,281
11-05-2022,133
11-05-2022,43
11-05-2022,193
11-05-2022,327
11-05-2022,130
11-05-2022,160
11-05-2022,332
11-05-2022,50
11-05-2022,176
11-05-2022,68
11-05-2022,157
11-05-2022,32
11-05-2022,41
11-05-2022,8
11-05-2022,20
11-05-2022,333
11-05-2022,136
11-05-2022,111
11-05-2022,149
11-05-2022,35
11-05-2022,436
11-05-2022,103
11-05-2022,146
11-05-2022,238
11-05-2022,38
11-05-2022,115
11-05-2022,155
11-05-2022,253
11-05-2022,136
11-05-2022,305
11-05-2022,60
11-05-2022,61
11-05-2022,41
11-05-2022,47
11-05-2022,418
11-05-2022,95
11-05-2022,200
11-05-2022,74
11-05-2022,233
11-05-2022,44
11-05-2022,53
11-05-2022,10
11-05-2022,173
11-05-2022,0
12-05-2022,10
12-05-2022,16
12-05-2022,33
12-05-2022,53
12-05-2022,33
12-05-2022,197
12-05-2022,14
12-05-2022,29
12-05-2022,3
12-05-2022,94
12-05-2022,180
12-05-2022,54
12-05-2022,119
12-05-2022,64
12-05-2022,72
12-05-2022,69
12-05-2022,109
12-05-2022,251
12-05-2022,36
12-05-2022,113
12-05-2022,38
12-05-2022,120
12-05-2022,99
12-05-2022,123
12-05-2022,296
12-05-2022,128
12-05-2022,394
12-05-2022,155
12-05-2022,394
12-05-2022,195
12-05-2022,230
12-05-2022,66
12-05-2022,8
12-05-2022,196
12-05-2022,46
12-05-2022,19
12-05-2022,13
12-05-2022,389
12-05-2022,204
12-05-2022,59
12-05-2022,69
12-05-2022,71
12-05-2022,292
12-05-2022,49
12-05-2022,31
12-05-2022,236
12-05-2022,280
12-05-2022,291
12-05-2022,412
12-05-2022,296
12-05-2022,37
12-05-2022,100
12-05-2022,48
12-05-2022,119
12-05-2022,40
12-05-2022,216
12-05-2022,141
12-05-2022,177
12-05-2022,231
12-05-2022,44
12-05-2022,31
12-05-2022,0
12-05-2022,86
12-05-2022,6
12-05-2022,243
12-05-2022,25
12-05-2022,290
12-05-2022,321
12-05-2022,30
12-05-2022,397
12-05-2022,212
12-05-2022,20
12-05-2022,402
12-05-2022,177
12-05-2022,235
12-05-2022,217
12-05-2022,273
12-05-2022,96
12-05-2022,229
12-05-2022,80
12-05-2022,25
12-05-2022,9
12-05-2022,233
12-05-2022,42
12-05-2022,106
12-05-2022,264
12-05-2022,17
12-05-2022,68
12-05-2022,360
12-05-2022,50
12-05-2022,24
12-05-2022,380
12-05-2022,8
12-05-2022,312
12-05-2022,355
12-05-2022,218
12-05-2022,25
12-05-2022,45
12-05-2022,123
12-05-2022,1
13-05-2022,357
13-05-2022,19
13-05-2022,128
13-05-2022,110
13-05-2022,37
13-05-2022,81
13-05-2022,161
13-05-2022,34
13-05-2022,114
13-05-2022,44
13-05-2022,146
13-05-2022,361
13-05-2022,30
13-05-2022,21
13-05-2022,172
13-05-2022,23
13-05-2022,7
13-05-2022,266
13-05-2022,45
13-05-2022,104
13-05-2022,46
13-05-2022,82
13-05-2022,71
13-05-2022,64
13-05-2022,63
13-05-2022,110
13-05-2022,24
13-05-2022,38
13-05-2022,460
13-05-2022,10
13-05-2022,54
13-05-2022,18
13-05-2022,89
13-05-2022,105
13-05-2022,20
13-05-2022,118
13-05-2022,45
13-05-2022,231
13-05-2022,98
13-05-2022,28
13-05-2022,268
13-05-2022,179
13-05-2022,317
13-05-2022,86
13-05-2022,17
13-05-2022,79
13-05-2022,108
13-05-2022,150
13-05-2022,177
13-05-2022,170
13-05-2022,21
13-05-2022,447
13-05-2022,66
13-05-2022,111
13-05-2022,238
13-05-2022,85
13-05-2022,292
13-05-2022,327
13-05-2022,60
13-05-2022,167
13-05-2022,302
13-05-2022,79
13-05-2022,116
13-05-2022,241
13-05-2022,230
13-05-2022,56
13-05-2022,62
13-05-2022,66
13-05-2022,77
13-05-2022,21
13-05-2022,246
13-05-2022,314
13-05-2022,155
13-05-2022,38
13-05-2022,146
13-05-2022,305
13-05-2022,78
13-05-2022,393
13-05-2022,455
13-05-2022,98
13-05-2022,54
13-05-2022,334
13-05-2022,130
13-05-2022,261
13-05-2022,88
13-05-2022,49
13-05-2022,133
13-05-2022,67
13-05-2022,180
13-05-2022,188
13-05-2022,126
13-05-2022,102
13-05-2022,138
13-05-2022,18
13-05-2022,33
13-05-2022,137
13-05-2022,215
13-05-2022,49
13-05-2022,21
13-05-2022,110
14-05-2022,226
14-05-2022,56
14-05-2022,319
14-05-2022,3
14-05-2022,69
14-05-2022,455
14-05-2022,369
14-05-2022,43
14-05-2022,100
14-05-2022,300
14-05-2022,241
14-05-2022,95
14-05-2022,89
14-05-2022,54
14-05-2022,52
14-05-2022,13
14-05-2022,167
14-05-2022,155
14-05-2022,162
14-05-2022,168
14-05-2022,473
14-05-2022,13
14-05-2022,25
14-05-2022,230
14-05-2022,6
14-05-2022,40
14-05-2022,23
14-05-2022,4
14-05-2022,21
14-05-2022,54
14-05-2022,425
14-05-2022,117
14-05-2022,41
14-05-2022,57
14-05-2022,89
14-05-2022,92
14-05-2022,94
14-05-2022,30
14-05-2022,27
14-05-2022,263
14-05-2022,3
14-05-2022,61
14-05-2022,50
14-05-2022,132
14-05-2022,46
14-05-2022,19
14-05-2022,46
14-05-2022,280
14-05-2022,192
14-05-2022,10
14-05-2022,83
14-05-2022,170
14-05-2022,81
14-05-2022,95
14-05-2022,259
14-05-2022,251
14-05-2022,87
14-05-2022,20
14-05-2022,290
14-05-2022,16
14-05-2022,88
14-05-2022,31
14-05-2022,162
14-05-2022,0
14-05-2022,139
14-05-2022,102
14-05-2022,61
14-05-2022,192
14-05-2022,19
14-05-2022,192
14-05-2022,97
14-05-2022,248
14-05-2022,3
14-05-2022,31
14-05-2022,170
14-05-2022,268
14-05-2022,83
14-05-2022,180
14-05-2022,12
14-05-2022,18
14-05-2022,42
14-05-2022,253
14-05-2022,9
14-05-2022,128
14-05-2022,86
14-05-2022,67
14-05-2022,294
14-05-2022,97
14-05-2022,265
14-05-2022,181
14-05-2022,133
14-05-2022,78
14-05-2022,47
14-05-2022,202
14-05-2022,263
14-05-2022,126
14-05-2022,32
14-05-2022,223
14-05-2022,22
14-05-2022,154
15-05-2022,213
15-05-2022,214
15-05-2022,196
15-05-2022,73
15-05-2022,240
15-05-2022,301
15-05-2022,303
15-05-2022,257
15-05-2022,266
15-05-2022,107
15-05-2022,142
15-05-2022,24
15-05-2022,79
15-05-2022,10
15-05-2022,27
15-05-2022,40
15-05-2022,159
15-05-2022,238
15-05-2022,271
15-05-2022,119
15-05-2022,208
15-05-2022,179
15-05-2022,256
15-05-2022,76
15-05-2022,182
15-05-2022,17
15-05-2022,96
15-05-2022,42
15-05-2022,177
15-05-2022,220
15-05-2022,61
15-05-2022,26
15-05-2022,199
15-05-2022,84
15-05-2022,244
15-05-2022,51
15-05-2022,110
15-05-2022,62
15-05-2022,302
15-05-2022,50
15-05-2022,70
15-05-2022,63
15-05-2022,283
15-05-2022,2
15-05-2022,228
15-05-2022,144
15-05-2022,89
15-05-2022,148
15-05-2022,10
15-05-2022,103
15-05-2022,321
15-05-2022,193
15-05-2022,177
15-05-2022,471
15-05-2022,120
15-05-2022,28
15-05-2022,168
15-05-2022,176
15-05-2022,59
15-05-2022,8
15-05-2022,7
15-05-2022,20
15-05-2022,43
15-05-2022,47
15-05-2022,136
15-05-2022,354
15-05-2022,298
15-05-2022,76
15-05-2022,209
15-05-2022,123
15-05-2022,95
15-05-2022,17
15-05-2022,39
15-05-2022,261
15-05-2022,169
15-05-2022,78
15-05-2022,208
15-05-2022,13
15-05-2022,102
15-05-2022,46
15-05-2022,325
15-05-2022,194
15-05-2022,14
15-05-2022,187
15-05-2022,81
15-05-2022,146
15-05-2022,126
15-05-2022,207
15-05-2022,65
15-05-2022,121
15-05-2022,255
15-05-2022,309
15-05-2022,141
15-05-2022,15
15-05-2022,62
15-05-2022,31
15-05-2022,39
15-05-2022,122
15-05-2022,9
15-05-2022,271
16-05-2022,121
16-05-2022,173
16-05-2022,37
16-05-2022,118
16-05-2022,13
16-05-2022,31
16-05-2022,177
16-05-2022,10
16-05-2022,97
16-05-2022,46
16-05-2022,259
16-05-2022,354
16-05-2022,50
16-05-2022,69
16-05-2022,139
16-05-2022,52
16-05-2022,228
16-05-2022,224
16-05-2022,213
16-05-2022,10
16-05-2022,266
16-05-2022,129
16-05-2022,158
16-05-2022,28
16-05-2022,128
16-05-2022,147
16-05-2022,160
16-05-2022,266
16-05-2022,49
16-05-2022,205
16-05-2022,333
16-05-2022,129
16-05-2022,215
16-05-2022,192
16-05-2022,203
16-05-2022,178
16-05-2022,52
16-05-2022,33
16-05-2022,109
16-05-2022,311
16-05-2022,244
16-05-2022,425
16-05-2022,370
16-05-2022,183
16-05-2022,3
16-05-2022,79
16-05-2022,246
16-05-2022,317
16-05-2022,267
16-05-2022,2
16-05-2022,372
16-05-2022,76
